date,ville,annee,marque,modele,couleur,km,vin,prix
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,51,3C6MRVJG0SE555466,46750
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,47,3C6LRVDG7SE554984,46600
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,57,3C6MRVJG7SE555416,46400
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,47,3C6MRVJG4SE555468,46200
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,42,3C6LRVDG1SE554981,46800
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,36,3C6LRVBG0SE565277,44600
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,59,3C6LRVDG5SE541845,44600
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,46,3C6LRVDG2SE553094,44800
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,36,3C6MRVJG9SE555434,46200
2026-03-04,Montréal,2025,Ram,Promaster Cargo Van Tradesman,White,43,3C6MRVJG8SE555473,45000
2026-03-04,Montréal,2022,Subaru,Crosstrek Outdoor,Blue,44403,JF2GTHSCXNH241196,24800
2026-03-04,Montréal,2024,Subaru,Crosstrek Convenience,Black,148593,JF2GUABCXRH222173,16600
2026-03-04,Montréal,2024,Subaru,Crosstrek Convenience,Gray,12523,JF2GUABC9RH269968,27500
2026-03-04,Montréal,2024,Subaru,Crosstrek Convenience,Gray,17759,JF2GUABC8RH271257,28000
2026-02-25,Montréal,2024,Subaru,Crosstrek Convenience,White,31397,JF2GUABC8RH385632,23300
2026-02-25,Montréal,2024,Subaru,Crosstrek Onyx,Blue,16924,JF2GUHFC5RH252362,25800
2026-03-05,Québec,2024,Subaru,Crosstrek Wilderness,Green,62482,4S4GUHU68R3723991,34200
2026-02-25,Montréal,2023,Subaru,Forester,White,48429,JF2SKECC9PH467016,25500
2026-03-04,Montréal,2023,Subaru,Impreza Touring,White,43482,4S3GTAC63P1708811,20800
2026-02-25,Montréal,2024,Subaru,Impreza RS,Black,39518,JF1GUHJC6R8219513,24900
2026-03-04,Montréal,2024,Subaru,Impreza Sport-Tech,Red,7516,JF1GUHNC6R8329245,30100
2026-02-26,Québec,2024,Subaru,Impreza Touring,Black,51946,JF1GUAFC0R8230653,23800
2026-03-04,Montréal,2014,Subaru,Outback 2.5I Premium,Silver,301124,4S4BRGBC4E3274754,1300
2026-02-25,Montréal,2018,Subaru,Outback 2.5i,White,219472,4S4BSDACXJ3202519,5800
2026-02-25,Montréal,2018,Subaru,Outback Touring,Blue,158932,4S4BSDDC4J3384052,12200
2026-02-25,Montréal,2021,Subaru,Outback Convenience,Gray,85682,4S4BTDAC2M3139336,20000
2026-03-04,Montréal,2022,Subaru,Outback Premier XT,White,188517,4S4BTHPDXN3142137,15500
2026-03-04,Montréal,2022,Subaru,Outback Touring,Blue,142264,4S4BTDEC2N3169044,17600
2026-03-04,Montréal,2022,Subaru,Outback Wilderness,Blue,136172,4S4BTHTD6N3171060,24000
2026-03-04,Montréal,2022,Subaru,Outback Wilderness,White,103244,4S4BTHTD8N3192301,28200
2026-02-25,Montréal,2024,Subaru,Outback Convenience,Blue,45398,4S4BTDAC0R3260745,27300
2026-03-04,Montréal,2024,Subaru,Outback Touring,Gray,69234,4S4BTDEC1R3254916,30600
2026-03-05,Québec,2025,Subaru,Outback Limited XT,Green,33446,4S4BTHND6S3241469,42000
2026-02-26,Québec,2023,Subaru,Solterra AWD,Black,59762,JTMABABA6PA020414,22400
2026-03-04,Montréal,2023,Subaru,WRX Manual,Gray,16602,JF1VBAA65P9816321,25500
2026-03-04,Montréal,2023,Subaru,WRX Manual,Silver,32463,JF1VBAA60P9819918,26300
2026-03-04,Montréal,2023,Subaru,WRX Manual,Gray,18694,JF1VBAA69P9820128,27100
2026-03-04,Montréal,2023,Subaru,WRX Manual,Black,29743,JF1VBAF61P9823288,30800
2026-03-04,Montréal,2023,Subaru,WRX Manual,Gray,36978,JF1VBAA63P9811411,24400
2026-02-25,Montréal,2023,Subaru,WRX Manual,White,24778,JF1VBAA64P9820523,25600
2026-02-25,Montréal,2023,Subaru,WRX Manual,Gray,40019,JF1VBAA64P9820599,25800
2026-02-25,Montréal,2023,Subaru,WRX Manual,Black,19175,JF1VBAA62P9820407,24400
2026-03-04,Montréal,2023,Subaru,WRX Sport,Red,36036,JF1VBAF60P9820009,31100
2026-03-04,Montréal,2023,Subaru,WRX Sport,Gray,23569,JF1VBAF65P9823780,28800
2026-02-25,Montréal,2023,Subaru,WRX Sport,Black,30134,JF1VBAF62P9820187,28200
2026-03-04,Montréal,2024,Subaru,WRX Manual,White,23810,JF1VBAB64R9802346,30400
2026-02-26,Québec,2017,Tesla,Model S 75D,Silver,150613,5YJSA1E28HF176345,14900
2026-02-26,Québec,2018,Tesla,Model X 90D,Blue,174668,5YJXCAE20JF118249,19500
2026-03-05,Québec,2019,Tesla,Model 3 Long Range AWD,Blue,112830,5YJ3E1EB8KF366131,16300
2026-03-05,Québec,2019,Tesla,Model 3 Long Range RWD,Red,140244,5YJ3E1EA8KF332116,13500
2026-02-26,Québec,2019,Tesla,Model 3 Standard Range Plus RWD,Black,98168,5YJ3E1EA8KF403167,16600
2026-03-05,Québec,2020,Tesla,Model 3 Standard Range Plus RWD,White,205262,5YJ3E1EA9LF734468,10700
2026-02-26,Québec,2020,Tesla,Model X Long Range Plus,Gray,156959,5YJXCDE24LF242741,28500
2026-03-04,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,148865,5YJ3E1EAXMF988790,13600
2026-03-05,Québec,2021,Tesla,Model Y Long Range AWD,Blue,134445,5YJYGDEE7MF134764,21000
2026-02-26,Québec,2022,Tesla,Model 3 Long Range,Red,43710,5YJ3E1EB4NF207014,31000
2026-02-26,Québec,2022,Tesla,Model 3 Long Range AWD,Black,52169,5YJ3E1EB7NF167897,24800
2026-03-05,Québec,2022,Tesla,Model 3 Rear-Wheel Drive,Black,74146,5YJ3E1EA5NF165671,21600
2026-02-26,Québec,2022,Tesla,Model 3 RWD,Blue,56872,5YJ3E1EA4NF317925,25500
2026-03-04,Montréal,2022,Tesla,Model Y Performance All-Wheel Drive,Black,38237,7SAYGDEF9NF308752,40700
2026-02-26,Québec,2022,Tesla,Model Y Performance AWD,Gray,90961,7SAYGDEF3NF372799,30200
2026-03-05,Québec,2023,Tesla,Model 3 Rear-Wheel Drive,Gray,60907,5YJ3E1EA7PF461570,22800
2026-02-25,Montréal,2023,Tesla,Model 3 RWD,Black,44695,5YJ3E1EA4PF422029,26000
2026-03-05,Québec,2023,Tesla,Model Y Long Range AWD,Blue,88504,7SAYGDEE2PF647573,33200
2026-03-04,Montréal,2023,Tesla,Model Y RWD,Black,48102,LRWYGDFD8PC227619,31400
2026-02-25,Montréal,2023,Tesla,Model Y RWD,Black,59553,LRWYGDFD7PC019537,33800
2026-02-25,Montréal,2024,Tesla,Model 3,Gray,16608,LRW3E7FA5RC089290,39000
2026-03-04,Montréal,2025,Tesla,Model 3 Premium,Blue,58746,5YJ3E1EB8SF894252,45400
2026-03-04,Montréal,2025,Toyota,4Runner 4WD,White,9023,JTEVA5BR5S5002940,67000
2026-03-04,Montréal,2023,Toyota,BZ4X LE,Black,41906,JTMAAAAA0PA027606,23500
2026-03-04,Montréal,2023,Toyota,BZ4X XLE,White,72189,JTMABACA3PA006839,23000
2026-02-25,Montréal,2023,Toyota,BZ4X XLE,White,26923,JTMABACA4PA044855,26600
2026-03-04,Montréal,2023,Toyota,Camry Hybrid XLE,Silver,39387,4T1B21HK9PU019417,33250
2026-03-04,Montréal,2024,Toyota,Camry SE,White,77703,4T1G11AK8RU254915,25700
2026-03-04,Montréal,2025,Toyota,Camry SE,White,41503,4T1DAACK8SU109816,35500
2026-03-04,Montréal,2026,Toyota,Camry SE,Black,70,4T1DBADK0TU046448,42100
2026-03-04,Montréal,2011,Toyota,Corolla CE,Silver,173503,2T1BU4EEXBC670558,2800
2026-02-25,Montréal,2019,Toyota,Corolla SE,Black,235885,2T1BURHE8KC179284,7900
2026-02-25,Montréal,2021,Toyota,Corolla L,Gray,118051,5YFBPMBE6MP215561,13900
2026-03-04,Montréal,2024,Toyota,Corolla,White,15563,5YFB4MDE8RP220600,25000
2026-03-04,Montréal,2024,Toyota,Corolla Hybrid LE,White,21160,JTDBCMFE4RJ035545,29300
2026-02-25,Montréal,2024,Toyota,Corolla Hybrid LE,White,19964,JTDBCMFE4R3065973,28400
2026-03-04,Montréal,2024,Toyota,Corolla LE,White,14501,5YFB4MDE3RP219029,25700
2026-02-25,Montréal,2024,Toyota,Corolla LE,White,17415,5YFB4MDE4RP210372,24700
2026-02-25,Montréal,2024,Toyota,Corolla LE,White,14762,5YFB4MDE3RP209620,24900
2026-02-25,Montréal,2024,Toyota,Corolla LE,White,16643,5YFB4MDE7RP209796,24800
2026-03-04,Montréal,2025,Toyota,Corolla Cross LE,White,36495,7MUBAABG8SV126876,32900
2026-03-04,Montréal,2025,Toyota,Corolla Cross LE,White,24928,7MUBAABG1SV137931,32800
2026-03-04,Montréal,2025,Toyota,Corolla LE,Black,37217,5YFB4MDE6SP315386,25500
2026-03-04,Montréal,2025,Toyota,Corolla LE,Black,29444,5YFB4MDE4SP305021,26000
2026-02-25,Montréal,2026,Toyota,Corolla Hybrid SE,Gray,230,JTDBDMHE7T3029695,35000
2026-02-25,Montréal,2022,Toyota,Highlander XLE,White,74621,5TDGZRBH1NS560464,33200
2026-02-25,Montréal,2023,Toyota,Highlander XSE,Blue,67998,5TDKDRBH3PS011263,44100
2026-03-04,Montréal,2024,Toyota,Highlander LE,Black,60650,5TDKDRBH3RS556334,40200
2026-03-05,Québec,2025,Toyota,Highlander Platinum,White,1483,5TDKDRBH4SS593916,62000
2026-03-04,Montréal,2011,Toyota,Matrix 4DR WGN MAN FWD,Gray,196825,2T1KU4EE6BC637461,3400
2026-02-26,Québec,2015,Toyota,Prius C 5DR HB,Gray,220574,JTDKDTB37F1585572,3200
2026-03-04,Montréal,2015,Toyota,Prius C 5DR HB,Silver,165057,JTDKDTB39F1094341,4000
2026-03-04,Montréal,2015,Toyota,Prius C 5DR HB,Silver,154563,JTDKDTB33F1585195,7000
2026-03-04,Montréal,2015,Toyota,Prius C 5DR HB,Silver,171063,JTDKDTB35F1584937,4500
2026-03-04,Montréal,2015,Toyota,Prius C 5DR HB,Silver,174619,JTDKDTB34F1585139,4200
2026-03-04,Montréal,2015,Toyota,Prius C 5DR HB,Silver,151489,JTDKDTB35F1585733,5900
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,209115,JTDKDTB31G1127897,3400
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,197242,JTDKDTB31G1127446,4700
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,159112,JTDKDTB31G1135112,5300
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,177399,JTDKDTB37G1125877,5700
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,192432,JTDKDTB31G1138947,5100
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,169914,JTDKDTB38G1127735,5800
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,213722,JTDKDTB35G1129555,3800
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,203797,JTDKDTB31G1139032,4000
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,199568,JTDKDTB32G1139069,3800
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,212972,JTDKDTB30G1127535,3800
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,178684,JTDKDTB31G1126488,5400
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,167455,JTDKDTB38G1134944,5500
2026-03-04,Montréal,2016,Toyota,Prius C 5DR HB,Silver,192466,JTDKDTB30G1139183,5200
2026-03-04,Montréal,2016,Toyota,Prius C One,Silver,197070,JTDKDTB36G1138779,4100
2026-03-04,Montréal,2016,Toyota,Prius C Technology,Silver,191935,JTDKDTB33G1126234,3600
2026-03-04,Montréal,2016,Toyota,Prius C Technology,Silver,177644,JTDKDTB35G1126090,5900
2026-02-25,Montréal,2016,Toyota,Prius C 5DR HB,Silver,198300,JTDKDTB39G1127226,3600
2026-02-25,Montréal,2016,Toyota,Prius C 5DR HB,Silver,198790,JTDKDTB32G1138343,3200
2026-02-25,Montréal,2016,Toyota,Prius C 5DR HB,Silver,207250,JTDKDTB32G1126998,3300
2026-02-26,Québec,2017,Toyota,Prius C 5DR HB,Silver,188793,JTDKDTB3XH1593670,4500
2026-03-04,Montréal,2017,Toyota,Prius C 5DR HB,Silver,197387,JTDKDTB33H1593798,5700
2026-03-04,Montréal,2017,Toyota,Prius C 5DR HB,Silver,211322,JTDKDTB35H1595164,4100
2026-03-04,Montréal,2017,Toyota,Prius C 5DR HB,Silver,194850,JTDKDTB34H1596273,5200
2026-02-25,Montréal,2017,Toyota,Prius C 5DR HB,Silver,197683,JTDKDTB38H1595675,3700
2026-02-26,Québec,2017,Toyota,Prius Prime 5DR HB,Gray,128718,JTDKARFP5H3055472,11700
2026-03-05,Québec,2018,Toyota,Prius V Auto,Silver,217474,JTDZN3EU5JJ075343,9400
2026-02-25,Montréal,2018,Toyota,Prius V Auto,Silver,219226,JTDZN3EU8JJ075188,10000
2026-03-05,Québec,2009,Toyota,RAV4 FWD 4DR,Silver,108866,2T3ZF33V99W009853,6800
2026-02-26,Québec,2015,Toyota,RAV4 LE,White,168744,2T3BFREV8FW365319,11500
2026-02-26,Québec,2016,Toyota,RAV4 LE,Gray,153271,2T3BFREV8GW438156,12400
2026-03-05,Québec,2016,Toyota,RAV4 LE,White,270857,2T3BFREV1GW480572,10400
2026-03-04,Montréal,2017,Toyota,RAV4 XLE,White,121951,2T3WFREV3HW339991,16600
2026-03-04,Montréal,2019,Toyota,RAV4 LE,Gray,82900,2T3B1RFV2KW012193,23600
2026-02-26,Québec,2021,Toyota,RAV4 LE,Gray,49876,2T3B1RFV8MW232781,27500
2026-02-25,Montréal,2021,Toyota,RAV4 XLE,Gray,108429,2T3R1RFV3MC184316,28100
2026-02-25,Montréal,2021,Toyota,RAV4 XLE,Silver,150840,2T3R1RFV9MW202767,21500
2026-02-25,Montréal,2022,Toyota,RAV4 XLE,Gray,160252,2T3R1RFVXNC268456,23000
2026-02-25,Montréal,2022,Toyota,RAV4 XLE,Black,48486,2T3R1RFV0NC317647,34000
2026-03-04,Montréal,2023,Toyota,RAV4 Prime XSE,Silver,54464,JTMGB3FV3PD156677,45600
2026-03-05,Québec,2024,Toyota,RAV4 Prime SE,White,48784,JTMGB3FV1RD190474,43000
2026-03-04,Montréal,2024,Toyota,RAV4 Prime SE,White,22500,JTMGB3FVXRD226789,45600
2026-02-25,Montréal,2012,Toyota,Sienna XLE,Black,52843,5TDYK3DC5CS278574,13300
2026-02-25,Montréal,2017,Toyota,Sienna SE,Gray,271087,5TDXZ3DC2HS860436,9800
2026-02-25,Montréal,2021,Toyota,Tacoma Crew Cab Long Bed,Black,215159,5TFDZ5BN2MX056239,24000
2026-03-04,Montréal,2021,Toyota,Tacoma Nightshade Crew Cab Short Bed,Gray,75787,5TFCZ5AN1MX269356,49300
2026-02-25,Montréal,2023,Toyota,Tacoma Crew Cab Long Bed,Black,115139,3TYDZ5BN6PT020892,37200
2026-03-04,Montréal,2024,Toyota,Tacoma 4WD TRD Sport Crew Cab Std Bed,Gray,8929,3TYLB5JN1RT041394,53400
2026-02-25,Montréal,2022,Toyota,Tundra Limited Hybrid Crew Cab Short Bed,White,88739,5TFPC5DB6NX007788,54000
2026-03-04,Montréal,2022,Toyota,Tundra SR5 Crew Cab Std Bed,White,180784,5TFLA5EC1NX006382,28500
2026-02-26,Québec,2016,Toyota,Venza 4DR WGN V6 AWD,Gray,175071,4T3BK3BB9GU122543,10400
2026-02-26,Québec,2015,Toyota,Yaris LE,Black,132722,VNKKTUD39FA023637,9400
2026-02-26,Québec,2016,Toyota,Yaris LE,White,187133,VNKKTUD37GA069727,6700
2026-02-25,Montréal,2017,Toyota,Yaris Hatchback LE,White,103878,VNKKTUD30JA094444,11400
2026-03-05,Québec,2019,Toyota,Yaris Hatchback LE,White,82804,VNKKTUD35KA101633,14800
2026-03-04,Montréal,2020,Toyota,Yaris Hatchback Auto,Black,66699,3MYDLBJV7LY718235,15700
2026-02-25,Montréal,2023,VinFast,VF 8 Eco,Black,92286,RLLV1AEB6PH003909,19000
2026-03-04,Montréal,2021,Volkswagen,Atlas Cross Sport Execline,Gray,189216,1V2TE2CA0MC221633,15800
2026-03-04,Montréal,2023,Volkswagen,Atlas Comfortline,White,38840,1V2LP2CA8PC541846,33200
2026-02-25,Montréal,2024,Volkswagen,Atlas Cross Sport Execline,Blue,13304,1V2FE2CA2RC210749,45500
2026-03-04,Montréal,2024,Volkswagen,Atlas Execline,White,36278,1V2FR2CA4RC595056,48400
2026-03-04,Montréal,2024,Volkswagen,Golf R,Blue,32359,WVWCB7CD0RW138095,42800
2026-03-04,Montréal,2025,Volkswagen,ID. Buzz 1st Edition,Orange,5411,WVG6YVEB1SH005184,56000
2026-03-04,Montréal,2025,Volkswagen,ID. Buzz 1st Edition,Gray,9934,WVG6YVEB1SH005119,56100
2026-03-04,Montréal,2021,Volkswagen,ID.4 Pro,Gray,53855,WVGUNPE2XMP063542,20000
2026-03-04,Montréal,2022,Volkswagen,ID.4 Pro,Gray,65638,WVGUNPE23NP072035,22100
2026-03-05,Québec,2014,Volkswagen,Jetta Sedan Trendline+,White,89874,3VW2K7AJ5EM328678,5700
2026-03-04,Montréal,2024,Volkswagen,Jetta GLI,Gray,49372,3VW2T7BU3RM016077,27500
2026-03-04,Montréal,2022,Volkswagen,Taos Comfortline,Blue,59061,3VVWX7B29NM048406,20400
2026-03-04,Montréal,2022,Volkswagen,Taos Highline,Gray,23155,3VV2X7B2XNM021407,25200
2026-03-04,Montréal,2022,Volkswagen,Taos Highline,Gray,51718,3VV2X7B26NM046434,18400
2026-02-26,Québec,2022,Volkswagen,Taos Trendline,Black,79424,3VVAX7B21NM097870,18300
2026-03-04,Montréal,2022,Volkswagen,Taos Trendline,Gray,71454,3VVAX7B21NM032808,17100
2026-03-05,Québec,2022,Volkswagen,Taos Trendline,White,72115,3VVAX7B21NM076470,19900
2026-03-04,Montréal,2023,Volkswagen,Taos Comfortline,White,15083,3VVVX7B22PM351591,26200
2026-03-04,Montréal,2024,Volkswagen,Taos Highline,Gray,6544,3VV4X7B20RM098043,31800
2026-03-04,Montréal,2024,Volkswagen,Taos Highline,Grey,51843,3VV4X7B26RM015098,27300
2026-03-04,Montréal,2024,Volkswagen,Taos Trendline,Gray,92522,3VVGX7B25RM043505,15800
2026-03-04,Montréal,2025,Volkswagen,Taos Trendline,Black,3365,3VV8C7B27SM058352,27200
2026-03-05,Québec,2019,Volkswagen,Tiguan Trendline,Silver,76333,3VV0B7AX6KM165549,16300
2026-03-05,Québec,2020,Volkswagen,Tiguan Highline,Silver,50431,3VV4B7AX0LM109741,23000
2026-03-05,Québec,2022,Volkswagen,Tiguan Comfortline R-Line Black Edition,White,102924,3VV8B7AXXNM076915,22700
2026-03-04,Montréal,2024,Volkswagen,Tiguan Trendline,Gray,57639,3VVFB7AX5RM177616,24200
2026-03-04,Montréal,2024,Volkswagen,Tiguan Trendline,Gray,48387,3VVFB7AX1RM005583,25400
2026-02-25,Montréal,2023,Volvo,XC40 Plus Bright Theme,Black,49022,YV4L12UNXP2066563,30000
2026-03-04,Montréal,2024,Volvo,XC40 Recharge Pure Electric Core,Black,52980,YV4ER3XK0R2351638,33000
2026-03-04,Montréal,2012,Volvo,XC70 T6 Premier Plus,White,107613,YV4902BZ7C1139648,10100
